SampName,SampCategory,SampSubCategory,SampNum,Mineralogy,Mineralogy2,Date,Time,AnalysisID,RepliicateID,MassSpec,rxnTemp,SampYN,RefYN,Bad,D47TE,AFF,ARF_ID1,ARF_ID2,ARF_ID3,d45,sd_d45,d46,sd_d46,d47,sd_d47,d48,sd_d48,d49,sd_d49,d13C_wg_VPDB,d18O_wg_VSMOW,d13C,se_13,d18O,se_18,AFF_d18O,Final_d13Ccarb,Final_d18Ocarb_VSMOW,D47,sd_D47,se_D47,D48,sd_D48,se_D48,D49,sd_D49,se_D49,SlopeEGL,SlopeETF,IntETF,D47rfac
ETH-4,carbSTD,ETH-2,NA,Calcite,NA,2/06/30 08,16:36,17462,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220627,NA,NA,-7.268542,NA,-5.491609,NA,-13.303546,NA,-11.040516,NA,-21.451016,NA,-2.68,25.974,-10.242266,0.001,20.364276,0.0013,1.0087142,-10.242266,11.69198922011648,-0.452631,NA,0.013777317037237462,-0.088493,NA,NA,-3.084158,NA,NA,NA,NA,NA,0.437752
KDW2_131.8_H_A,Sample,NA,NA,Dolomite,NA,2/06/30 09,39:01,17463,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220627,NA,NA,2.578863,NA,9.493657,NA,11.634422,NA,18.842247,NA,25.536232,NA,-2.68,25.974,-0.285495,0.0122,35.732473,0.0472,1.0087142,-0.285495,25.85541215774618,-0.379676,NA,0.011451929817727566,-0.230785,NA,NA,3.910535,NA,NA,NA,NA,NA,0.506349
MERCK,Sample,NA,NA,Calcite,NA,2/06/30 11,00:42,17464,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220627,NA,NA,-36.957004,NA,-2.380495,NA,-40.73579,NA,-4.892701,NA,-32.615176,NA,-2.68,25.974,-42.039839,0.0014,23.628371,0.0016,1.0087142,-42.039839,14.95608422011648,-0.374046,NA,0.011555621132159738,-0.138376,NA,NA,11.771294,NA,NA,NA,NA,NA,0.523662
KDW2_131.8_H_B,carbSTD,ETH-4,NA,Dolomite,NA,2/06/30 12,23:20,17465,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220627,NA,NA,2.20345,NA,9.215416,NA,10.951313,NA,18.37814,NA,13.461657,NA,-2.68,25.974,-0.675909,0.0014,35.447572,0.0015,1.0087142,-0.675909,25.570511157746182,-0.39775,NA,0.011979207634371356,-0.135108,NA,NA,-6.975598,NA,NA,NA,NA,NA,0.488138
ETH-3,carbSTD,ETH-1,NA,Calcite,NA,2/06/30 13,46:06,17466,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220627,NA,NA,4.478721,NA,11.815326,NA,15.999317,NA,23.406397,NA,20.001873,NA,-2.68,25.974,1.656789,0.0008,38.112577,0.0018,1.0087142,1.656789,29.44029022011648,-0.285932,NA,0.013673316676665692,-0.355385,NA,NA,-8.007731,NA,NA,NA,NA,NA,0.60062
ETH-1,carbSTD,ETH-1,NA,Calcite,NA,2/06/30 18,37:55,17468,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,4.745223,NA,11.245959,NA,15.347837,NA,22.485043,NA,50.51799,NA,-2.675,25.954,1.969901,0.0008,37.510856,0.0013,1.0087142,1.969901,28.838569220116476,-0.647449,NA,0.013841852471538948,-0.130371,NA,NA,22.512018,NA,NA,NA,NA,NA,0.233812
ETH-2,carbSTD,ETH-1,NA,Calcite,NA,2/06/30 19,59:28,17469,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.110846,NA,-5.300119,NA,-13.152215,NA,-10.715261,NA,-4.853768,NA,-2.675,25.954,-10.073289,0.0008,20.544599,0.0018,1.0087142,-10.073289,11.87231222011648,-0.652323,NA,0.011950549047471554,-0.144711,NA,NA,13.269572,NA,NA,NA,NA,NA,0.228021
ETH-3,carbSTD,ETH-3,NA,Calcite,NA,2/06/30 21,21:14,17470,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,4.482214,NA,11.766055,NA,15.993925,NA,23.535681,NA,34.015537,NA,-2.675,25.954,1.670148,0.0012,38.045637,0.0019,1.0087142,1.670148,29.37335022011648,-0.246961,NA,0.012230936294640497,-0.131727,NA,NA,5.713621,NA,NA,NA,NA,NA,0.650621
ETH-4,Sample,NA,NA,Calcite,NA,2/06/30 22,42:43,17471,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-7.265787,NA,-5.496812,NA,-13.264595,NA,-11.023604,NA,-26.685423,NA,-2.675,25.954,-10.231367,0.0024,20.342942,0.005,1.0087142,-10.231367,11.67065522011648,-0.410895,NA,0.013932248513961076,-0.060931,NA,NA,-8.409556,NA,NA,NA,NA,NA,0.479274
IAEA-C1,carbSTD,IAEA-C2,NA,Calcite,NA,2/07/01 00,05:12,17472,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,5.135929,NA,11.123494,NA,15.718571,NA,22.121738,NA,15.913916,NA,-2.675,25.954,2.391344,0.0009,37.384167,0.0016,1.0087142,2.391344,28.711880220116477,-0.564436,NA,0.012084797789442362,-0.243504,NA,NA,-11.343842,NA,NA,NA,NA,NA,0.320214
BD4_30_35.1_A,Sample,NA,NA,Dolomite,NA,2/07/01 01,27:03,17473,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-1.258804,NA,3.118122,NA,1.314028,NA,5.980397,NA,2.141359,NA,-2.675,25.954,-4.138732,0.0008,29.177074,0.0012,1.0087142,-4.138732,19.300013157746186,-0.448213,NA,0.010882770256243925,-0.263941,NA,NA,-2.633115,NA,NA,NA,NA,NA,0.440805
BD4_30_35.1_B,Sample,NA,NA,Dolomite,NA,2/07/01 02,48:55,17474,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-1.357042,NA,3.78803,NA,1.910479,NA,7.516428,NA,1.350627,NA,-2.675,25.954,-4.268232,0.0009,29.865337,0.0014,1.0087142,-4.268232,19.988276157746185,-0.407609,NA,0.010751876259844317,-0.073445,NA,NA,-4.622257,NA,NA,NA,NA,NA,0.483076
BD4_30_35.1_C,Sample,NA,NA,Dolomite,NA,2/07/01 04,11:06,17475,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-2.082691,NA,6.388419,NA,3.641073,NA,12.678382,NA,-0.604908,NA,-2.675,25.954,-5.138288,0.001,32.537778,0.0013,1.0087142,-5.138288,22.660717157746184,-0.475373,NA,0.011971993328079465,-0.137536,NA,NA,-10.837713,NA,NA,NA,NA,NA,0.412598
ETH-4,carbSTD,ETH-4,NA,Calcite,NA,2/07/01 05,33:24,17476,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.267721,NA,-5.509575,NA,-13.318828,NA,-11.055727,NA,-14.988284,NA,-2.675,25.954,-10.232959,0.0008,20.329838,0.0015,1.0087142,-10.232959,11.657551220116478,-0.451214,NA,0.01184417828892806,-0.067745,NA,NA,3.53461,NA,NA,NA,NA,NA,0.437312
ETH-3,Sample,NA,NA,Calcite,NA,2/07/01 06,55:27,17477,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.462895,NA,11.8356,NA,15.985352,NA,23.883781,NA,6.717877,NA,-2.675,25.954,1.646981,0.001,38.117109,0.003,1.0087142,1.646981,29.444822220116478,-0.303119,NA,0.010416892934945108,0.070837,NA,NA,-20.949058,NA,NA,NA,NA,NA,0.592176
KDW2_131.8_AA,carbSTD,ETH-2,NA,Calcite,NA,2/07/01 08,25:17,17478,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,0.961061,NA,7.114459,NA,7.68824,NA,14.201105,NA,7.139413,NA,-2.675,25.954,-1.916763,0.001,33.276385,0.0013,1.0087142,-1.916763,24.604098220116477,-0.302164,NA,0.011933745533520225,-0.077327,NA,NA,-7.81016,NA,NA,NA,NA,NA,0.59296
KDW2_131.8_B,Sample,NA,NA,Dolomite,NA,2/07/01 09,47:17,17479,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,2.216299,NA,7.847437,NA,9.677509,NA,15.512831,NA,19.923526,NA,-2.675,25.954,-0.604139,0.0016,34.026274,0.0049,1.0087142,-0.604139,24.149213157746182,-0.338224,NA,0.011416989013705421,-0.239838,NA,NA,2.00955,NA,NA,NA,NA,NA,0.555482
ETH-2,Sample,NA,NA,Calcite,NA,2/07/01 12,31:48,17481,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-7.103069,NA,-5.303585,NA,-13.194163,NA,-10.755081,NA,-14.424814,NA,-2.675,25.954,-10.064862,0.0009,20.541021,0.0016,1.0087142,-10.064862,11.86873422011648,-0.699454,NA,0.011233754143221697,-0.177988,NA,NA,3.522713,NA,NA,NA,NA,NA,0.178969
ETH-1,carbSTD,ETH-4,NA,Calcite,NA,2/07/01 14,36:42,17482,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,4.741646,NA,11.227496,NA,15.308351,NA,22.156973,NA,28.373636,NA,-2.675,25.954,1.966761,0.001,37.491902,0.0015,1.0087142,1.966761,28.819615220116482,-0.664704,NA,0.014888246015636465,-0.414684,NA,NA,0.997727,NA,NA,NA,NA,NA,0.215854
KDW2_131.8_J_B,carbSTD,ETH-3,NA,Calcite,NA,2/07/01 15,59:26,17483,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,2.029231,NA,8.168148,NA,9.826049,NA,16.271634,NA,21.807642,NA,-2.675,25.954,-0.815556,0.0008,34.356098,0.0016,1.0087142,-0.815556,25.683811220116482,-0.311356,NA,0.012154296985060781,-0.129255,NA,NA,3.432734,NA,NA,NA,NA,NA,0.583448
KDW2_131.8_J_C,Sample,NA,NA,Dolomite,NA,2/07/01 17,22:12,17484,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,2.38642,NA,8.714006,NA,10.701665,NA,17.294104,NA,20.504699,NA,-2.675,25.954,-0.454422,0.0014,34.915894,0.0026,1.0087142,-0.454422,25.038833157746183,-0.344488,NA,0.010684554583416387,-0.206224,NA,NA,0.707665,NA,NA,NA,NA,NA,0.548989
RM_4_A,carbSTD,IAEA-C2,NA,Calcite,NA,2/07/01 18,44:13,17485,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-5.776189,NA,5.021148,NA,-1.402792,NA,9.99726,NA,-10.637018,NA,-2.675,25.954,-9.02961,0.0202,31.142092,0.0176,1.0087142,-9.02961,22.46980522011648,-0.351033,NA,0.013512398630156302,-0.069611,NA,NA,-14.258787,NA,NA,NA,NA,NA,0.541872
ETH-3,carbSTD,ETH-3,NA,Calcite,NA,2/07/01 20,06:40,17486,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,4.485963,NA,11.799452,NA,15.981839,NA,23.540959,NA,25.22325,NA,-2.675,25.954,1.672924,0.0011,38.079929,0.0015,1.0087142,1.672924,29.40764222011648,-0.295147,NA,0.01143770691836288,-0.192577,NA,NA,-2.906657,NA,NA,NA,NA,NA,0.600473
ETH-1,Sample,NA,NA,Calcite,NA,2/07/01 21,28:46,17487,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.756533,NA,11.277772,NA,15.337192,NA,22.375353,NA,21.980859,NA,-2.675,25.954,1.980803,0.0281,37.543504,0.0672,1.0087142,1.980803,28.871217220116478,-0.70044,NA,0.011080985892949235,-0.300535,NA,NA,-5.337759,NA,NA,NA,NA,NA,0.178664
RM_4_B,carbSTD,IAEA-C2,NA,Calcite,NA,2/07/01 22,58:12,17488,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-3.5325,NA,3.898836,NA,-0.150727,NA,7.711764,NA,9.843958,NA,-2.675,25.954,-6.593903,0.001,29.984194,0.0013,1.0087142,-6.593903,21.311907220116478,-0.325537,NA,0.009698869006813712,-0.100366,NA,NA,5.938244,NA,NA,NA,NA,NA,0.568438
RM_4_C,Sample,NA,NA,Calcite,NA,2/07/02 00,20:25,17489,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-2.857295,NA,5.379695,NA,2.001331,NA,10.66826,NA,-1.80836,NA,-2.675,25.954,-5.927831,0.0011,31.503558,0.0017,1.0087142,-5.927831,22.83127122011648,-0.323481,NA,0.01065017402495149,-0.118826,NA,NA,-9.260402,NA,NA,NA,NA,NA,0.570632
BD4_0_33_A,carbSTD,IAEA-C2,NA,Dolomite,NA,2/07/02 01,42:33,17490,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-5.523128,NA,4.86675,NA,-1.243982,NA,9.71049,NA,1.402307,NA,-2.675,25.954,-8.753869,0.001,30.982927,0.0016,1.0087142,-8.753869,21.105866157746185,-0.303607,NA,0.010468413247513979,-0.046305,NA,NA,-2.233072,NA,NA,NA,NA,NA,0.591233
ETH-4,Sample,NA,NA,Calcite,NA,2/07/02 03,05:48,17491,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-7.279207,NA,-5.513341,NA,-13.326552,NA,-11.022514,NA,-13.949193,NA,-2.675,25.954,-10.245077,0.0008,20.325996,0.0017,1.0087142,-10.245077,11.653709220116479,-0.443386,NA,0.012353329207160106,-0.026589,NA,NA,4.613105,NA,NA,NA,NA,NA,0.445459
ETH-2,carbSTD,ETH-4,NA,Calcite,NA,2/07/02 04,27:44,17492,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.11917,NA,-5.317672,NA,-13.193798,NA,-10.599605,NA,-13.3218,NA,-2.675,25.954,-10.081524,0.0008,20.52659,0.0011,1.0087142,-10.081524,11.854303220116478,-0.668451,NA,0.011973419534803792,0.007474,NA,NA,4.691137,NA,NA,NA,NA,NA,0.211234
BD4_0_33_B,Sample,NA,NA,Dolomite,NA,2/07/02 05,50:09,17493,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-5.375271,NA,5.171301,NA,-0.801402,NA,10.299637,NA,27.576885,NA,-2.675,25.954,-8.607284,0.001,31.295377,0.0015,1.0087142,-8.607284,21.418316157746183,-0.311873,NA,0.011370773622859268,-0.069051,NA,NA,23.074891,NA,NA,NA,NA,NA,0.582642
BDK_A,Sample,NA,NA,Calcite,NA,2/07/02 07,13:00,17494,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-3.03715,NA,4.825936,NA,1.285755,NA,9.558455,NA,9.172319,NA,-2.675,25.954,-6.099396,0.0008,30.935231,0.0014,1.0087142,-6.099396,22.26294422011648,-0.310129,NA,0.01278406552419399,-0.115626,NA,NA,2.916066,NA,NA,NA,NA,NA,0.584509
IAEA-C2,Sample,NA,NA,Calcite,NA,2/07/02 08,35:50,17495,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-4.831186,NA,4.360981,NA,-0.967148,NA,8.690299,NA,2.239109,NA,-2.675,25.954,-7.996836,0.0009,30.461862,0.0014,1.0087142,-7.996836,21.78957522011648,-0.249267,NA,0.0120852179237739,-0.050296,NA,NA,-1.151961,NA,NA,NA,NA,NA,0.647793
ETH-3,Sample,NA,NA,Calcite,NA,2/07/02 09,58:28,17496,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.479385,NA,11.813791,NA,15.98359,NA,23.635766,NA,14.060929,NA,-2.675,25.954,1.665379,0.001,38.094671,0.0016,1.0087142,1.665379,29.422384220116477,-0.300599,NA,0.012140261969526544,-0.128308,NA,NA,-13.783291,NA,NA,NA,NA,NA,0.594799
ETH-2,carbSTD,ETH-3,NA,Calcite,NA,2/07/02 11,20:30,17497,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.097283,NA,-5.262206,NA,-13.116129,NA,-10.746393,NA,-60.600425,NA,-2.675,25.954,-10.060217,0.0008,20.583507,0.0016,1.0087142,-10.060217,11.91122022011648,-0.667311,NA,0.01112791706397347,-0.252387,NA,NA,-43.577888,NA,NA,NA,NA,NA,0.212423
BDK_B,carbSTD,ETH-4,NA,Calcite,NA,2/07/02 12,49:41,17498,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,2.364625,NA,8.05472,NA,10.035194,NA,16.070901,NA,21.85521,NA,-2.675,25.954,-0.453465,0.0011,34.23882,0.0017,1.0087142,-0.453465,25.566533220116476,-0.338888,NA,0.012012986742521999,-0.101763,NA,NA,3.343447,NA,NA,NA,NA,NA,0.5548
WBT_6_A,Sample,NA,NA,Dolomite,NA,2/07/02 14,12:29,17499,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.343346,NA,11.774943,NA,15.710852,NA,23.499926,NA,32.910439,NA,-2.675,25.954,1.521626,0.001,38.05509,0.0014,1.0087142,1.521626,28.17802915774618,-0.391574,NA,0.0120677926029679,-0.184223,NA,NA,4.769455,NA,NA,NA,NA,NA,0.500113
WBT_6_B,Sample,NA,NA,Calcite,NA,2/07/02 15,35:18,17500,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-5.55626,NA,3.560507,NA,-2.5916,NA,6.996841,NA,4.203409,NA,-2.675,25.954,-8.741153,0.0009,29.641409,0.0013,1.0087142,-8.741153,20.96912222011648,-0.340698,NA,0.014070384362948368,-0.13594,NA,NA,3.153987,NA,NA,NA,NA,NA,0.552598
ETH-4,carbSTD,ETH-4,NA,Calcite,NA,2/07/02 16,57:16,17501,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.269434,NA,-5.471627,NA,-13.284621,NA,-10.912152,NA,174.251627,NA,-2.675,25.954,-10.23619,0.0009,20.368816,0.0013,1.0087142,-10.23619,11.696529220116478,-0.452279,NA,0.012150908120645273,0.001108,NA,NA,196.245633,NA,NA,NA,NA,NA,0.436205
ETH-1,carbSTD,ETH-3,NA,Calcite,NA,2/07/02 18,19:57,17502,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,4.748858,NA,11.2864,NA,15.34804,NA,22.352985,NA,21.891041,NA,-2.675,25.954,1.972296,0.0011,37.552383,0.0018,1.0087142,1.972296,28.880096220116478,-0.690271,NA,0.014172502004000801,-0.339465,NA,NA,-5.433756,NA,NA,NA,NA,NA,0.189247
KDW2_131.8_H_A,Sample,NA,NA,Dolomite,NA,2/07/02 19,42:08,17503,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,2.609165,NA,9.550028,NA,11.727706,NA,18.891076,NA,24.86534,NA,-2.675,25.954,-0.247411,0.001,35.774017,0.0015,1.0087142,-0.247411,25.89695615774618,-0.373552,NA,0.01190783886138649,-0.294521,NA,NA,3.111398,NA,NA,NA,NA,NA,0.518768
KDW2_131.8_H_B,Sample,NA,NA,Dolomite,NA,2/07/02 21,04:30,17504,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,2.247344,NA,9.24639,NA,11.014097,NA,18.318571,NA,17.599321,NA,-2.675,25.954,-0.62239,0.001,35.463006,0.0015,1.0087142,-0.62239,25.58594515774618,-0.411002,NA,0.013427846959570822,-0.254962,NA,NA,-3.028043,NA,NA,NA,NA,NA,0.479776
BD4_30_35.1_A,Sample,NA,NA,Dolomite,NA,2/07/02 22,27:10,17505,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-1.253889,NA,3.183543,NA,1.404438,NA,6.085905,NA,14.590391,NA,-2.675,25.954,-4.135895,0.0012,29.244254,0.0016,1.0087142,-4.135895,19.367193157746186,-0.427129,NA,0.010745401967377208,-0.289489,NA,NA,9.621917,NA,NA,NA,NA,NA,0.462749
ETH-1,Sample,NA,NA,Calcite,NA,2/07/02 23,49:14,17506,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.756808,NA,11.312304,NA,15.400813,NA,22.540855,NA,28.54368,NA,-2.675,25.954,1.97983,0.0009,37.578969,0.0018,1.0087142,1.97983,28.90668222011648,-0.671656,NA,0.00981442988316969,-0.206984,NA,NA,0.982169,NA,NA,NA,NA,NA,0.208621
ETH-3,Sample,NA,NA,Calcite,NA,2/07/03 01,11:07,17507,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.490034,NA,11.814062,NA,16.000415,NA,23.731374,NA,48.621873,NA,-2.675,25.954,1.676733,0.001,38.094925,0.0016,1.0087142,1.676733,29.422638220116482,-0.295241,NA,0.0103876854851807,-0.035455,NA,NA,19.816616,NA,NA,NA,NA,NA,0.600375
BD4_30_35.1_B,Sample,NA,NA,Dolomite,NA,2/07/03 02,40:21,17508,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-1.353278,NA,3.806537,NA,1.933733,NA,7.491991,NA,17.632868,NA,-2.675,25.954,-4.264896,0.0013,29.884336,0.0017,1.0087142,-4.264896,20.007275157746186,-0.406415,NA,0.010675832601987163,-0.134567,NA,NA,11.522153,NA,NA,NA,NA,NA,0.48432
BD4_30_35.1_C,Sample,NA,NA,Dolomite,NA,2/07/03 04,03:10,17509,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-2.091718,NA,6.403482,NA,3.677489,NA,12.698857,NA,26.367337,NA,-2.675,25.954,-5.148475,0.001,32.55327,0.0019,1.0087142,-5.148475,22.67620915774618,-0.444485,NA,0.012472139937626643,-0.147251,NA,NA,15.838283,NA,NA,NA,NA,NA,0.444744
KDW2_131.8_AA,Sample,NA,NA,Calcite,NA,2/07/03 05,25:16,17510,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,0.941797,NA,7.119892,NA,7.661267,NA,14.177962,NA,15.734567,NA,-2.675,25.954,-1.93752,0.001,33.282009,0.0014,1.0087142,-1.93752,24.60972222011648,-0.314376,NA,0.010125845107746804,-0.110933,NA,NA,0.667328,NA,NA,NA,NA,NA,0.58025
ETH-2,carbSTD,ETH-2,NA,Calcite,NA,2/07/03 06,47:16,17511,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.118426,NA,-5.269648,NA,-13.159454,NA,-10.643932,NA,0.286941,NA,-2.675,25.954,-10.082505,0.0008,20.575912,0.0011,1.0087142,-10.082505,11.903625220116478,-0.681878,NA,0.010679646306030369,-0.133879,NA,NA,18.450884,NA,NA,NA,NA,NA,0.197262
ETH-4,carbSTD,ETH-1,NA,Calcite,NA,2/07/03 08,09:18,17512,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,-7.273274,NA,-5.486446,NA,-13.272397,NA,-10.979185,NA,-11.119287,NA,-2.675,25.954,-10.23974,0.0008,20.353605,0.0014,1.0087142,-10.23974,11.68131822011648,-0.421264,NA,0.010140527930823871,-0.036865,NA,NA,7.436329,NA,NA,NA,NA,NA,0.468483
KDW2_131.8_B,carbSTD,ETH-1,NA,Dolomite,NA,2/07/03 09,32:01,17513,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20220630,NA,NA,2.189543,NA,7.778192,NA,9.60501,NA,15.572463,NA,65.042403,NA,-2.675,25.954,-0.630149,0.0011,33.955218,0.0016,1.0087142,-0.630149,24.078157157746183,-0.314944,NA,0.011298637598056546,-0.043731,NA,NA,46.507014,NA,NA,NA,NA,NA,0.579708
MERCK,Sample,NA,NA,Calcite,NA,2/07/03 10,54:01,17514,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,-36.947934,NA,-2.36384,NA,-40.699327,NA,-4.760692,NA,-28.358729,NA,-2.675,25.954,-42.023134,0.0014,23.62941,0.0012,1.0087142,-42.023134,14.957123220116479,-0.36219,NA,0.010593391844031545,-0.039124,NA,NA,16.179458,NA,NA,NA,NA,NA,0.529269
ETH-3,Sample,NA,NA,Calcite,NA,2/07/03 13,39:12,17516,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.484845,NA,11.829591,NA,16.037666,NA,23.51362,NA,36.487591,NA,-2.675,25.954,1.670626,0.045,38.110886,0.1212,1.0087142,1.670626,29.43859922011648,-0.268345,NA,0.013234510237638452,-0.278841,NA,NA,7.990806,NA,NA,NA,NA,NA,0.628367
ETH-1,Sample,NA,NA,Calcite,NA,2/07/03 15,01:52,17517,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20220630,NA,NA,4.757568,NA,11.306981,NA,15.396219,NA,22.629102,NA,32.966609,NA,-2.675,25.954,1.980836,0.0009,37.5735,0.0018,1.0087142,1.980836,28.90121322011648,-0.671786,NA,0.012913701800563063,-0.110175,NA,NA,5.296166,NA,NA,NA,NA,NA,0.208486
IAEA-C1,carbSTD,ETH-1,NA,Calcite,NA,3/02/11 12,46:35,19273,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230210,NA,NA,4.687391,NA,11.13258,NA,15.264649,NA,22.375038,NA,72.955553,NA,-2.656,26.113,1.920912,0.0024,37.54887,0.0066,1.0087142,1.920912,28.87658322011648,-0.559813,NA,0.017600993416515578,-0.013722,NA,NA,44.645629,NA,NA,NA,NA,NA,0.317229
ETH-2,Sample,NA,NA,Calcite,NA,3/02/11 14,11:37,19274,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230210,NA,NA,-7.187694,NA,-5.450224,NA,-13.406464,NA,-11.073125,NA,-23.173904,NA,-2.656,26.113,-10.14142,0.001,20.542291,0.0016,1.0087142,-10.14142,11.870004220116478,-0.681736,NA,0.013338675788725985,-0.204674,NA,NA,-5.007107,NA,NA,NA,NA,NA,0.201448
ETH-3,carbSTD,ETH-1,NA,Calcite,NA,3/02/11 15,33:38,19275,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230210,NA,NA,4.420754,NA,11.65307,NA,15.785139,NA,23.402057,NA,37.434897,NA,-2.656,26.113,1.617265,0.0013,38.084147,0.0025,1.0087142,1.617265,29.41186022011648,-0.279546,NA,0.010390797783403688,-0.038941,NA,NA,9.326674,NA,NA,NA,NA,NA,0.614515
IAEA-C2,Sample,NA,NA,Calcite,NA,3/02/11 16,55:46,19276,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230210,NA,NA,-4.881802,NA,4.217679,NA,-1.17702,NA,8.494813,NA,-0.250343,NA,-2.656,26.113,-8.037222,0.0385,30.468023,0.0521,1.0087142,-8.037222,21.795736220116478,-0.266587,NA,0.013793259803425079,0.041263,NA,NA,-3.299525,NA,NA,NA,NA,NA,0.636351
IAEA-C1,carbSTD,ETH-2,NA,Calcite,NA,3/02/11 18,17:45,19277,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230210,NA,NA,5.093516,NA,11.058672,NA,15.606805,NA,22.006534,NA,36.761471,NA,-2.656,26.113,2.35704,0.0013,37.472003,0.0024,1.0087142,2.35704,28.79971622011648,-0.56791,NA,0.013078756648793186,-0.228003,NA,NA,9.116855,NA,NA,NA,NA,NA,0.30847
KDW2_26.5_A,carbSTD,ETH-3,NA,Dolomite,NA,3/02/11 21,03:54,19279,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230210,NA,NA,6.455707,NA,9.966209,NA,16.107291,NA,19.749915,NA,35.95388,NA,-2.656,26.113,3.850858,0.0014,36.346636,0.0028,1.0087142,3.850858,26.469575157746178,-0.409488,NA,0.011417859667794869,-0.276249,NA,NA,9.018179,NA,NA,NA,NA,NA,0.476415
